,id,message_type,subject,summary,channel_id,importance,web_url,from_user_id,body_content_type,body_content
0,1698158166010,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1698158166010?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1698158166010&parentMessageId=1698158166010,5be5526a-b68e-4792-a28f-a7f49f294dbc,html,"<div><div>Also für die zwei fragen bei Aufgabe A 1.04&nbsp;hab ich mal geschrieben:</div>

<div>Risiken:<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Verzögerte Einnahmen<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Datenschutz und Sicherheitsrisiken<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Ausbleiben des Netzwerk-effekts<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Technische Risiken<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Änderung der Marktnachfrage<br>

Validierungsmöglichkeiten:<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Genaue Marktanalyse<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Erstellung eines Prototyps um z.B. Testläufe mit der Plattform durchzuführen<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Partnerschaften<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Community Driven Co-Creation z.B. über Inhalte und Vorgänge auf der Plattform<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Benchmarking mit ähnlichen Plattformen<br>

•&nbsp;&nbsp;&nbsp;&nbsp;Skalierungstests (kann mit steigenden Nutzerzahlen umgegangen&nbsp;werden</div>
</div>"
1,1697987033397,systemEventMessage,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697987033397?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697987033397&parentMessageId=1697987033397,,html,<systemEventMessage/>
2,1697966373146,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697966373146?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697966373146&parentMessageId=1697966373146,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<div><at id=""0"">Laura Carolina Witte</at> und <at id=""1"">Fabian Schwendinger</at>, könnt ihr mir bitte noch eure E-Mail Adresse schicken, damit wir die PowerPoint vollständig machen können?</div>"
3,1697969782541,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697969782541?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697969782541&parentMessageId=1697969782541,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,html,"<div>Achso und wann genau treffen wir uns heute? Sorry wenns schon gesagt wurde<emoji id=""sweatgrinning"" alt=""😅"" title=""""></emoji></div>"
4,1697964976440,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697964976440?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697964976440&parentMessageId=1697964976440,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<p>Helloo :)</p>
<p>ich bin heute nicht beim Meeting mit dabei wegen der Arbeit. Denkt bitte dran die Fragen für den Konsultationstermin durchzugehen und auch die neue Aufgabe zu besprechen und vielleicht aufzuteilen (ich nehm dann einfach das was übrig bleibt). <at id=""0"">G7 FIVR 23/24</at> </p>"
5,1697807403791,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697807403791?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697807403791&parentMessageId=1697807403791,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,text,"Es wäre echt super, wenn ihr mir bis Ende der Woche (aber spätestens Montag)kurz mal schreibt, was ihr wann miteinander besprochen habt/ wann ihr Meetings hattet etc., damit ich das Protokoll + Wochenbericht schreiben kann :)"
6,1697782945392,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697782945392?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697782945392&parentMessageId=1697782945392,5e0bb2a1-20d0-46e7-8b9c-7f490c24a74c,text,"Hey an alle, wir sollen für die Aufgabe A1 ja eine Powerpoint im Umfang von 5-8 Charts abgeben. Wie wollen wir das machen: Erstellt jeder seine Folien und wir fügen die zusammen oder erstellen wir eine Präsentation auf die jeder Zugriff hat und wir arbeiten gemeinsam daran (auch zeitgleich möglich). Wenn ihr Zweiteres besser findet, dann schickt mir bitte alle mal eure E-Mail Adressen, damit ich euch freigeben kann."
7,1697701505379,message,,New polly!,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697701505379?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697701505379&parentMessageId=1697701505379,,html,"<attachment id=""e95d7e002a1f4df4bf8fc65d52a53619""></attachment>"
8,1697788919263,systemEventMessage,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697788919263?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697788919263&parentMessageId=1697788919263,,html,<systemEventMessage/>
9,1697626226470,message,,,19:724e2664f8314613807c5ddabaf24dad@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3A724e2664f8314613807c5ddabaf24dad%40thread.tacv2/1697626226470?groupId=e13f70ef-d850-4916-8bed-c4e6d9bf65c0&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1697626226470&parentMessageId=1697626226470,ef5a978a-aa73-4fec-8350-2e6766cac240,html,"<div><div><at id=""0"">georg seidel</at>&nbsp;hast du zufällig morgen oder am Freitag Zeit dich kurz zusammen zu setzen und die Aufgabe zu besprechen? Gern auch online, wenn es dann besser passt.</div>
</div>"
