,id,message_type,subject,summary,channel_id,importance,web_url,from_user_id,body_content_type,body_content
0,1702032252610,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1702032252610?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702032252610&parentMessageId=1702032252610,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,html,"<div><at id=""0"">Team</at> ich verspäte mich heute etwas, weil mein termin gerade länger dauert. fangt gern schon ohne mich an und ich komm dann asap dazu :)</div>"
1,1701633529036,message,Pitch Deck,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701633529036?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701633529036&parentMessageId=1701633529036,eba3cd89-90e5-4baf-be65-5473078636bc,html,"<p>&nbsp;</p>
<p><img alt=""Bild"" src=""https://graph.microsoft.com/beta/teams/bb7e2188-3282-4e05-a8fe-00caa511bc40/channels/19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2/messages/1701633529036/hostedContents/aWQ9eF8wLXdldS1kMi0zMjVkMTI1NTRhYTIzNmYzYWExNzFmZTVhYmFlNmFjNCx0eXBlPTEsdXJsPWh0dHBzOi8vZXUtYXBpLmFzbS5za3lwZS5jb20vdjEvb2JqZWN0cy8wLXdldS1kMi0zMjVkMTI1NTRhYTIzNmYzYWExNzFmZTVhYmFlNmFjNC92aWV3cy9pbWdv/$value"" width=""603.9130434782609"" height=""250"" aria-label=""hat Kontextmenü"" itemid=""0-weu-d2-325d12554aa236f3aa171fe5abae6ac4"" style=""vertical-align:bottom""></p>
<p>&nbsp;</p>
<p>Folienmaster: ich</p>
<p>&nbsp;</p>
<p>1 <at id=""0"">Hannah</at>&nbsp;<at id=""1"">Reiche</at></p>
<p>2 <at id=""2"">Hannah</at>&nbsp;<at id=""3"">Reiche</at></p>
<p>3 <at id=""4"">Anny</at>&nbsp;<at id=""5"">Elaine</at>&nbsp;<at id=""6"">Altmann</at></p>
<p>4 <at id=""7"">Anny</at>&nbsp;<at id=""8"">Elaine</at>&nbsp;<at id=""9"">Altmann</at></p>
<p>5 <at id=""10"">Sarah</at>&nbsp;<at id=""11"">Liebe</at></p>
<p>6 <at id=""12"">Sarah</at>&nbsp;<at id=""13"">Liebe</at></p>
<p>7 <at id=""14"">Van</at>&nbsp;<at id=""15"">Anh</at>&nbsp;<at id=""16"">Neumann</at></p>
<p>8 <at id=""17"">Van</at>&nbsp;<at id=""18"">Anh</at>&nbsp;<at id=""19"">Neumann</at></p>
<p>9 <at id=""20"">Till</at>&nbsp;<at id=""21"">Grametbauer</at></p>
<p>10 nicht benötigt</p>
<p>11 <at id=""22"">Justin</at>&nbsp;<at id=""23"">Dornfeld</at></p>
<p>12 <at id=""24"">Justin</at>&nbsp;<at id=""25"">Dornfeld</at></p>"
2,1701634567181,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701634567181?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701634567181&parentMessageId=1701634567181,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,html,"<p><at id=""0"">Justin</at>&nbsp;<at id=""1"">Dornfeld</at>&nbsp;hier findest du das Protokoll von heute: <a href=""https://wiimtud.sharepoint.com/:w:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Projektmanagement/Berichte/Besprechungsprotokolle/23-12-03.docx?d=wa34fe17f2b294379b1234e584db21ca1&amp;csf=1&amp;web=1&amp;e=rBKyeC"" itemtype=""http://schema.skype.com/HyperLink/Files"" rel=""noreferrer noopener"" title=""https://wiimtud.sharepoint.com/:w:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Projektmanagement/Berichte/Besprechungsprotokolle/23-12-03.docx?d=wa34fe17f2b294379b1234e584db21ca1&amp;csf=1&amp;web=1&amp;e=rBKyeC"" target=""_blank"" itemid=""A34FE17F-2B29-4379-B123-4E584DB21CA1"">23-12-03.docx</a></p>
<p>Wir haben die C2 besprochen, da sind jetzt soweit keine Anpassungen mehr notwendig und ich gebe das am Dienstag ab. <emoji id=""smile"" alt=""🙂"" title=""Grinsen""></emoji></p>
<p>Ansonsten geht´s jetzt an den Pitch. <at id=""2"">Maximilian</at>&nbsp;ist unserer Folienmaster, der sich um ein einheitliches Design etc. kümmert und bis Mittwoch ca. die Folienvorlage für den Pitch erstellt. Bis Freitag erstellt dann jeder seine Folien (kein Stress, einfach nach bestem Wissen und Gewissen) und dann reden wir nochmal drüber, vereinheitlichen alles etc.&nbsp;</p>
<p>Dir noch einen schönen Abend!</p><attachment id=""A34FE17F-2B29-4379-B123-4E584DB21CA1""></attachment>"
3,1701623725229,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701623725229?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701623725229&parentMessageId=1701623725229,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,html,"<div><at id=""0"">Maximilian Fischer</at> kannst du noch den link zu diesem pitch-guru schicken, von dem du letztens geredet hast? würde mir das gern mal ansehen</div>"
4,1701189347042,message,Powerpoint C2,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701189347042?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701189347042&parentMessageId=1701189347042,eba3cd89-90e5-4baf-be65-5473078636bc,html,"<p>Guten Abend&nbsp;<at id=""0"">Team</at>,</p>
<p>bitte nutzt <a href=""https://wiimtud.sharepoint.com/:p:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Aufgaben/C2/finale%20Pr%C3%A4sentation%20Tarifvertr%C3%A4ge%20und%20Marketing.pptx?d=w0f86aaea078a41099206dae2108e3192&amp;csf=1&amp;web=1&amp;e=tnHEBo"" title=""https://wiimtud.sharepoint.com/:p:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Aufgaben/C2/finale%20Pr%C3%A4sentation%20Tarifvertr%C3%A4ge%20und%20Marketing.pptx?d=w0f86aaea078a41099206dae2108e3192&amp;csf=1&amp;web=1&amp;e=tnHEBo"">diese PowerPoint</a> für die C2. Macht das bis Sonntag fertig, danach geht es mit dem Pitch weiter.&nbsp;</p>
<p>&nbsp;</p>
<p>Endspurt&nbsp;<emoji id=""running"" alt=""🏃‍♀️"" title=""Rennen""></emoji></p>
<p>&nbsp;</p>
<p>Bis dahin&nbsp;<emoji id=""heart"" alt=""❤️"" title=""Herz""></emoji></p><attachment id=""0f86aaea-078a-4109-9206-dae2108e3192""></attachment>"
5,1701095860668,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701095860668?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701095860668&parentMessageId=1701095860668,ac8843b6-986b-4cf7-8350-fa3d49a0b755,html,"<div><div>Hallo <at id=""0"">Team</at>,</div>

<div>ich hab jetzt Aufgabe C1.1 soweit vervollständigt. Schaut gern noch einmal drüber und schreibt mir, wenn ihr irgendwelche Anmerkungen habt:)&nbsp;</div>

<div>Sonst wünsch ich euch noch einen schönen Montag!</div>
</div>"
6,1701024389852,message,Aufgabe C1.4,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1701024389852?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701024389852&parentMessageId=1701024389852,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,html,"<p>Hello <at id=""0"">Team</at>,</p>
<p>ich hab jetzt Aufgabe C1.4 gemacht. schaut euch das bitte mal an und ergänzt auch gerne bzw. schreibt mir hier Kommentare dazu. War irgendwie gar nicht so leicht, das auf zwei Folien abzubilden, aber ich denke, so wie es jetzt ist, sollte es ganz gut passen. Hab so gut es geht versucht, konkret zu werden.</p>
<p>Habt einen guten Start in die neue Woche!</p>"
7,1700765515240,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1700765515240?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700765515240&parentMessageId=1700765515240,f2145c99-3dbc-41cd-9105-0ac5b58d6ba2,html,"<p><at id=""0"">Team</at>&nbsp;war wie immer schön mit euch, habt noch einen tollen abend und bis morgen&nbsp;<emoji id=""1f920_facewithcowboyhat"" alt=""🤠"" title=""Gesicht mit Cowboyhut""></emoji></p>"
8,1700585209574,message,Powerpoint C1,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1700585209574?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700585209574&parentMessageId=1700585209574,eba3cd89-90e5-4baf-be65-5473078636bc,html,"<p>Guten Abend&nbsp;<at id=""0"">Team</at>,</p>
<p>wie versprochen findet ihr hier die finale Präsentation zur C1, darin können wir dann zeitgleich arbeiten.</p>
<p><a href=""https://wiimtud.sharepoint.com/:p:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Aufgaben/C1/finale%20Pr%C3%A4sentation%20Motivationstheorien%20und%20Erl%C3%B6smodell.pptx?d=w264a3fc3c18f4b6e88145335707e1c96&amp;csf=1&amp;web=1&amp;e=3F5Oap"" itemtype=""http://schema.skype.com/HyperLink/Files"" rel=""noreferrer noopener"" title=""https://wiimtud.sharepoint.com/:p:/r/sites/G4FIVR2324/Freigegebene%20Dokumente/Aufgaben/C1/finale%20Pr%C3%A4sentation%20Motivationstheorien%20und%20Erl%C3%B6smodell.pptx?d=w264a3fc3c18f4b6e88145335707e1c96&amp;csf=1&amp;web=1&amp;e=3F5Oap"" target=""_blank"" itemid=""264A3FC3-C18F-4B6E-8814-5335707E1C96"">finale Präsentation Motivationstheorien und Erlösmodell.pptx</a></p>
<p>&nbsp;</p>
<p>LG Max</p><attachment id=""264A3FC3-C18F-4B6E-8814-5335707E1C96""></attachment>"
9,1700480927358,message,,,19:b9a06fc096f8487eac86b30d07e8269d@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ab9a06fc096f8487eac86b30d07e8269d%40thread.tacv2/1700480927358?groupId=bb7e2188-3282-4e05-a8fe-00caa511bc40&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700480927358&parentMessageId=1700480927358,ac8843b6-986b-4cf7-8350-fa3d49a0b755,html,"<div><div><at id=""0"">Team</at>&nbsp;ich hab jetzt die letzte Folie von Aufgabe B3 erstellt. Habt ihr noch Verbesserungsvorschläge?</div>
</div>"
