,id,message_type,subject,summary,channel_id,importance,web_url,from_user_id,body_content_type,body_content
0,1702411981771,message,Pitch Präsentation,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1702411981771?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702411981771&parentMessageId=1702411981771,aac85c64-20a3-4c51-bea1-f3a7b43cd345,html,"<p><at id=""0"">PP-Präsentation</at>&nbsp;Ich hab mir nochmal paar Gedanken gemacht zu Folie 11: meint ihr solche Bubbles sind ne gute Idee? Man könnte da natürlich noch mit Farbakzenten arbeiten und Bilder oder Piktogramme müsste man auch noch finden. Was sagt ihr?</p>
<p>&nbsp;</p>
<p>Der Grünton sollte jetzt überall einheitlich sein, ist Moderater Effekt - Akzent 5&nbsp;</p>
<p>&nbsp;</p>
<p>Ach und mich triggert so bissel die Farbe auf Folie 2, daher hab ich nochmal die Bilder anders eingefärbt und die Folie nochmal dupliziert. Was gefällt euch da besser? Selbiges mit Folie 9, aber da klappt einfärben nicht wirklich gut... ich ignoriere das grade, aber das fällt mir nicht leicht&nbsp;<emoji id=""sweatgrinning"" alt=""😅"" title=""Schwitzend grinsen""></emoji></p>
<p>&nbsp;</p>
<p>Die Präsentation gefällt mir echt gut - super Arbeit&nbsp;<emoji id=""highfive"" alt=""✋"" title=""Abklatschen""></emoji></p>
<p>&nbsp;</p>"
1,1701425342889,message,Aufgabe C2,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1701425342889?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701425342889&parentMessageId=1701425342889,cc767922-c9ac-43a0-b576-3c76ce05b754,html,<p>Ich habe schonmal in einer neuen PowerPoint versucht die Aufgabe C2 ein bisschen verständlicher zu machen und aufzufächern.</p>
2,1702368837210,message,PräsentationsPitch,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1702368837210?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702368837210&parentMessageId=1702368837210,cc767922-c9ac-43a0-b576-3c76ce05b754,html,"<p><at id=""0"">Justus</at>&nbsp;<at id=""1"">Woldt</at>, das sieht erstmal alles sehr logisch aus. Wäre super wenn jeder einfach von sich aus eine Folie fix ergänzt und wir dann heute Abend nur kurz drüber reden können! <at id=""2"">Franziska</at>&nbsp;<at id=""3"">Parusel</at>, <at id=""4"">Paul</at>&nbsp;<at id=""5"">Luckow</at>, <at id=""6"">Sara</at>&nbsp;<at id=""7"">Köhler</at></p>"
3,1702302459902,message,,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1702302459902?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702302459902&parentMessageId=1702302459902,a25baa4c-524c-41b4-b668-2e6656ac33ab,html,"<div><div><at id=""0"">PP-Präsentation</at>&nbsp;ich habe den USP jetzt gestaltet, finde es aber mit dem vielen Text irgendwie blöd...Würde es reichen wenn ich nur die Oberbegriffe wie ""Energiespeicherlösung"" usw. reinschreibe?</div>
</div>"
4,1702233367616,message,,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1702233367616?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702233367616&parentMessageId=1702233367616,aac85c64-20a3-4c51-bea1-f3a7b43cd345,html,"<div><div>Hey zusammen, ich bin grad etwas verwirrt und muss mal ganz doof fragen... ich meine wir hatten&nbsp;in irgendeiner Aufgabe schon mal Herausforderungen, finde es allerdings bei den Abgaben nicht? Und wieso ist das gleich nochmal in dem Pitch? Wir sollen das doch verkaufen und keine Zweifel daran aufkommen lassen <emoji id=""confused"" alt=""😕"" title=""""></emoji></div>
</div>"
5,1702050636019,message,,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1702050636019?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1702050636019&parentMessageId=1702050636019,aac85c64-20a3-4c51-bea1-f3a7b43cd345,html,"<div><div>Ich hab mal Dalle bemüht für nen Logo, das hier ist so der erste Wurf:</div>

<div>
<div><span><img height=""250"" src=""https://graph.microsoft.com/beta/teams/ddeb930b-a6af-4cb6-87a4-e422bcde6951/channels/19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2/messages/1702050636019/hostedContents/aWQ9eF8wLXdldS1kMjAtNmNiNTFmNGQ4NzdmOGJiOWRmY2Y4ZTA0MTQwZGRmYjYsdHlwZT0xLHVybD1odHRwczovL2V1LWFwaS5hc20uc2t5cGUuY29tL3YxL29iamVjdHMvMC13ZXUtZDIwLTZjYjUxZjRkODc3ZjhiYjlkZmNmOGUwNDE0MGRkZmI2L3ZpZXdzL2ltZ28=/$value"" width=""851.7156862745098"" style=""vertical-align:bottom; width:851px; height:250px""></span>

<div>&nbsp;</div>
</div>

<div>die Schrift würde ich dann noch per Hand in Adobe ändern, da tut sich die KI etwas schwer <emoji id=""sweatgrinning"" alt=""😅"" title=""""></emoji></div>

<div>mir gefallen ja das 1. und das 4. am besten</div>
</div>
</div>"
6,1701180660526,message,,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1701180660526?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1701180660526&parentMessageId=1701180660526,a2f11582-dd43-47a9-9867-b2e42346eca4,text,"Heyo! Dürfte durch sein mit den jew. Erlösmodellen (Transaktionsgebühren & Abonnements). Bin mir allerdings nicht sicher ob man das noch visualisieren sollte. Was sagt ihr? Ich denke anhand der Informationen und der relativ einfachen Struktur der Modelle dürfte alles klar sein, aber idk haha"
7,1700840467380,message,,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1700840467380?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700840467380&parentMessageId=1700840467380,a25baa4c-524c-41b4-b668-2e6656ac33ab,html,"<div><div>Ich habe mal eine neue PowerPoint erstellt <a href=""https://wiimtud.sharepoint.com/:p:/r/sites/G3FIVR2324/Freigegebene%20Dokumente/PP-Pr%C3%A4sentation/Aufgabe%20C1.pptx?d=wfecb2f0cc776425b9a524d162477887e&amp;csf=1&amp;web=1&amp;e=z2Jaln"" itemid=""FECB2F0C-C776-425B-9A52-4D162477887E"" itemtype=""http://schema.skype.com/HyperLink/Files"" rel=""noreferrer noopener"" target=""_blank"" title=""https://wiimtud.sharepoint.com/:p:/r/sites/g3fivr2324/freigegebene%20dokumente/pp-pr%c3%a4sentation/aufgabe%20c1.pptx?d=wfecb2f0cc776425b9a524d162477887e&amp;csf=1&amp;web=1&amp;e=z2jaln"">Aufgabe C1.pptx</a></div>
</div><attachment id=""FECB2F0C-C776-425B-9A52-4D162477887E""></attachment>"
8,1700643655200,message,Aufgabe C1,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1700643655200?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700643655200&parentMessageId=1700643655200,cc767922-c9ac-43a0-b576-3c76ce05b754,html,<p>Ich habe gerade mal geschaut und ich hatte die ganzen Motivationstheorien letztes Semester in Orga Management. Ich würde kurz mal alle Möglichen in einem Word Dokument zusammenfassen und hier unter Dateien ablegen.</p>
9,1700125552470,message,Aufgabe B3,,19:c34e3303c5f94ea7ac8e33cb311a5068@thread.tacv2,normal,https://teams.microsoft.com/l/message/19%3Ac34e3303c5f94ea7ac8e33cb311a5068%40thread.tacv2/1700125552470?groupId=ddeb930b-a6af-4cb6-87a4-e422bcde6951&tenantId=b79162dc-8d04-44f6-b3b2-c5a1d0b1b9a1&createdTime=1700125552470&parentMessageId=1700125552470,cc767922-c9ac-43a0-b576-3c76ce05b754,html,<p>Ich habe mal eine PP für Aufgabe B3 hinzugefügt und mit meinen ersten Punkten ergänzt.</p>
